case,Last_Event,First_Event,Case_Duration,Variants,Case_Duration in minutes
1473,End,Register,1234.0,1,20.57
1475,End,Register,1168.0,1,19.47
1479,End,Register,1178.0,1,19.63
1481,End,Register,1239.0,1,20.65
1482,End,Register,1218.0,1,20.3
1485,End,Register,1422.0,1,23.7
1488,End,Register,1377.0,1,22.95
1493,End,Register,1166.0,1,19.43
1495,End,Register,1351.0,1,22.52
1497,End,Register,1168.0,1,19.47
1502,End,Register,1277.0,1,21.28
1503,End,Register,1202.0,1,20.03
1504,End,Register,1474.0,1,24.57
1505,End,Register,1383.0,1,23.05
1506,End,Register,1225.0,1,20.42
1508,End,Register,1194.0,1,19.9
1510,End,Register,1215.0,1,20.25
1511,End,Register,1280.0,1,21.33
1513,End,Register,1203.0,1,20.05
1514,End,Register,1137.0,1,18.95
1515,End,Register,1158.0,1,19.3
1517,End,Register,1002.0,1,16.7
1518,End,Register,1310.0,1,21.83
1519,End,Register,1161.0,1,19.35
1520,End,Register,1205.0,1,20.08
1522,End,Register,1240.0,1,20.67
1523,End,Register,1340.0,1,22.33
1524,End,Register,1288.0,1,21.47
1525,End,Register,1213.0,1,20.22
1526,End,Register,1363.0,1,22.72
1527,End,Register,1277.0,1,21.28
1528,End,Register,1372.0,1,22.87
1529,End,Register,1363.0,1,22.72
1530,End,Register,1296.0,1,21.6
1531,End,Register,1571.0,1,26.18
1532,End,Register,1324.0,1,22.07
1537,End,Register,1256.0,1,20.93
1538,End,Register,1294.0,1,21.57
1539,End,Register,1219.0,1,20.32
1540,End,Register,1143.0,1,19.05
1541,End,Register,1326.0,1,22.1
1543,End,Register,1104.0,1,18.4
1545,End,Register,1168.0,1,19.47
1548,End,Register,1251.0,1,20.85
1551,End,Register,1358.0,1,22.63
1552,End,Register,1291.0,1,21.52
1553,End,Register,1359.0,1,22.65
1555,End,Register,1183.0,1,19.72
1556,End,Register,1401.0,1,23.35
1557,End,Register,1139.0,1,18.98
1560,End,Register,1318.0,1,21.97
1561,End,Register,1291.0,1,21.52
1565,End,Register,1436.0,1,23.93
1566,End,Register,1354.0,1,22.57
1567,End,Register,1218.0,1,20.3
1568,End,Register,1370.0,1,22.83
1570,End,Register,1389.0,1,23.15
1571,End,Register,1344.0,1,22.4
1572,End,Register,1210.0,1,20.17
1576,End,Register,1222.0,1,20.37
1578,End,Register,1111.0,1,18.52
1579,End,Register,1085.0,1,18.08
1581,End,Register,1324.0,1,22.07
1582,End,Register,1292.0,1,21.53
1586,End,Register,1432.0,1,23.87
1587,End,Register,1220.0,1,20.33
1588,End,Register,1518.0,1,25.3
1589,End,Register,1258.0,1,20.97
1595,End,Register,1169.0,1,19.48
1597,End,Register,1233.0,1,20.55
1601,End,Register,1189.0,1,19.82
1602,End,Register,1630.0,1,27.17
1603,End,Register,1216.0,1,20.27
1604,End,Register,1298.0,1,21.63
1606,End,Register,1133.0,1,18.88
1609,End,Register,1393.0,1,23.22
1610,End,Register,1603.0,1,26.72
1611,End,Register,1106.0,1,18.43
1612,End,Register,1152.0,1,19.2
1613,End,Register,1126.0,1,18.77
1614,End,Register,1285.0,1,21.42
1620,End,Register,1310.0,1,21.83
1621,End,Register,1116.0,1,18.6
1622,End,Register,1309.0,1,21.82
1624,End,Register,1501.0,1,25.02
1626,End,Register,1252.0,1,20.87
1628,End,Register,1359.0,1,22.65
1629,End,Register,1278.0,1,21.3
1630,End,Register,1312.0,1,21.87
1632,End,Register,1188.0,1,19.8
1634,End,Register,1185.0,1,19.75
1635,End,Register,1164.0,1,19.4
1636,End,Register,1235.0,1,20.58
1637,End,Register,1171.0,1,19.52
1640,End,Register,1329.0,1,22.15
1641,End,Register,1279.0,1,21.32
1644,End,Register,978.0,1,16.3
1645,End,Register,1330.0,1,22.17
1647,End,Register,1114.0,1,18.57
1649,End,Register,1194.0,1,19.9
1651,End,Register,1240.0,1,20.67
1654,End,Register,1259.0,1,20.98
1655,End,Register,1366.0,1,22.77
1656,End,Register,1185.0,1,19.75
1657,End,Register,1016.0,1,16.93
1659,End,Register,1299.0,1,21.65
1661,End,Register,1386.0,1,23.1
1662,End,Register,1329.0,1,22.15
1664,End,Register,1187.0,1,19.78
1667,End,Register,1180.0,1,19.67
1668,End,Register,1247.0,1,20.78
1670,End,Register,1357.0,1,22.62
1671,End,Register,1210.0,1,20.17
1674,End,Register,1320.0,1,22.0
1678,End,Register,1400.0,1,23.33
1679,End,Register,1233.0,1,20.55
1681,End,Register,1300.0,1,21.67
1682,End,Register,1148.0,1,19.13
1683,End,Register,1387.0,1,23.12
1684,End,Register,1341.0,1,22.35
1685,End,Register,1185.0,1,19.75
1686,End,Register,1213.0,1,20.22
1688,End,Register,1208.0,1,20.13
1689,End,Register,1423.0,1,23.72
1692,End,Register,1413.0,1,23.55
1694,End,Register,1341.0,1,22.35
1695,End,Register,1282.0,1,21.37
1696,End,Register,1532.0,1,25.53
1697,End,Register,1231.0,1,20.52
1698,End,Register,1101.0,1,18.35
1701,End,Register,1284.0,1,21.4
1702,End,Register,1091.0,1,18.18
1703,End,Register,1433.0,1,23.88
1704,End,Register,1279.0,1,21.32
1706,End,Register,1190.0,1,19.83
1707,End,Register,1212.0,1,20.2
1708,End,Register,1095.0,1,18.25
1712,End,Register,1201.0,1,20.02
1713,End,Register,1196.0,1,19.93
1714,End,Register,1126.0,1,18.77
1716,End,Register,1345.0,1,22.42
1717,End,Register,1213.0,1,20.22
1718,End,Register,1184.0,1,19.73
1721,End,Register,1017.0,1,16.95
1722,End,Register,1251.0,1,20.85
1723,End,Register,1265.0,1,21.08
1724,End,Register,1372.0,1,22.87
1727,End,Register,1226.0,1,20.43
1728,End,Register,1203.0,1,20.05
1729,End,Register,1380.0,1,23.0
1731,End,Register,1128.0,1,18.8
1732,End,Register,1396.0,1,23.27
1733,End,Register,1273.0,1,21.22
1735,End,Register,1197.0,1,19.95
1736,End,Register,1274.0,1,21.23
1741,End,Register,1124.0,1,18.73
1742,End,Register,1267.0,1,21.12
1744,End,Register,1324.0,1,22.07
1745,End,Register,1400.0,1,23.33
1746,End,Register,1401.0,1,23.35
1748,End,Register,1309.0,1,21.82
1749,End,Register,1193.0,1,19.88
1751,End,Register,1127.0,1,18.78
1759,End,Register,1302.0,1,21.7
1760,End,Register,1325.0,1,22.08
1762,End,Register,1130.0,1,18.83
1765,End,Register,1183.0,1,19.72
1767,End,Register,1293.0,1,21.55
1769,End,Register,1390.0,1,23.17
1770,End,Register,1255.0,1,20.92
1771,End,Register,1373.0,1,22.88
1772,End,Register,1480.0,1,24.67
1773,End,Register,1332.0,1,22.2
1777,End,Register,1354.0,1,22.57
1784,End,Register,1131.0,1,18.85
1786,End,Register,1145.0,1,19.08
1787,End,Register,1154.0,1,19.23
1788,End,Register,1170.0,1,19.5
1790,End,Register,1223.0,1,20.38
1791,End,Register,1405.0,1,23.42
1792,End,Register,1257.0,1,20.95
1793,End,Register,1087.0,1,18.12
1794,End,Register,1194.0,1,19.9
1796,End,Register,1177.0,1,19.62
1797,End,Register,1512.0,1,25.2
1799,End,Register,1349.0,1,22.48
1800,End,Register,1192.0,1,19.87
1801,End,Register,1298.0,1,21.63
1802,End,Register,1365.0,1,22.75
1803,End,Register,1322.0,1,22.03
1806,End,Register,1291.0,1,21.52
1810,End,Register,1172.0,1,19.53
1812,End,Register,1413.0,1,23.55
1813,End,Register,1091.0,1,18.18
1814,End,Register,1260.0,1,21.0
1816,End,Register,1196.0,1,19.93
1817,End,Register,1126.0,1,18.77
1819,End,Register,1407.0,1,23.45
1820,End,Register,1283.0,1,21.38
1823,End,Register,1144.0,1,19.07
1824,End,Register,1203.0,1,20.05
1826,End,Register,1093.0,1,18.22
1827,End,Register,1245.0,1,20.75
1833,End,Register,1097.0,1,18.28
1837,End,Register,1307.0,1,21.78
1839,End,Register,1387.0,1,23.12
1841,End,Register,228167.0,1,3802.78
1842,End,Register,1197.0,1,19.95
1843,End,Register,228102.0,1,3801.7
1845,End,Register,1056.0,1,17.6
1846,End,Register,227978.0,1,3799.63
1847,End,Register,228454.0,1,3807.57
1851,End,Register,228379.0,1,3806.32
1853,End,Register,228233.0,1,3803.88
1854,End,Register,228320.0,1,3805.33
1855,End,Register,228270.0,1,3804.5
1856,End,Register,228055.0,1,3800.92
1858,End,Register,227986.0,1,3799.77
1862,End,Register,228077.0,1,3801.28
1863,End,Register,228556.0,1,3809.27
1864,End,Register,228507.0,1,3808.45
1865,End,Register,228341.0,1,3805.68
1866,End,Register,228335.0,1,3805.58
1868,End,Register,228059.0,1,3800.98
1869,End,Register,1107.0,1,18.45
1872,End,Register,1125.0,1,18.75
1873,End,Register,1293.0,1,21.55
1874,End,Register,1253.0,1,20.88
1879,End,Register,1322.0,1,22.03
1880,End,Register,1435.0,1,23.92
1881,End,Register,1275.0,1,21.25
1883,End,Register,1203.0,1,20.05
1886,End,Register,1333.0,1,22.22
1888,End,Register,1174.0,1,19.57
1889,End,Register,1253.0,1,20.88
1891,End,Register,1218.0,1,20.3
1892,End,Register,1163.0,1,19.38
1896,End,Register,1148.0,1,19.13
1897,End,Register,1458.0,1,24.3
1898,End,Register,1279.0,1,21.32
1904,End,Register,1236.0,1,20.6
1906,End,Register,1373.0,1,22.88
1908,End,Register,1317.0,1,21.95
1909,End,Register,1202.0,1,20.03
1913,End,Register,1241.0,1,20.68
1914,End,Register,1176.0,1,19.6
1919,End,Register,1081.0,1,18.02
1925,End,Register,1279.0,1,21.32
1928,End,Register,1201.0,1,20.02
1929,End,Register,1131.0,1,18.85
1931,End,Register,1280.0,1,21.33
1932,End,Register,1249.0,1,20.82
1934,End,Register,1302.0,1,21.7
1937,End,Register,1180.0,1,19.67
1938,End,Register,1272.0,1,21.2
1939,End,Register,1259.0,1,20.98
1940,End,Register,1253.0,1,20.88
1944,End,Register,1159.0,1,19.32
1945,End,Register,1209.0,1,20.15
1946,End,Register,1335.0,1,22.25
1950,End,Register,1480.0,1,24.67
1952,End,Register,1152.0,1,19.2
1957,End,Register,1239.0,1,20.65
1959,End,Register,1123.0,1,18.72
1963,End,Register,1235.0,1,20.58
1964,End,Register,1514.0,1,25.23
1965,End,Register,1092.0,1,18.2
1966,End,Register,1152.0,1,19.2
1967,End,Register,1363.0,1,22.72
1968,End,Register,1165.0,1,19.42
1970,End,Register,1279.0,1,21.32
1971,End,Register,1327.0,1,22.12
1973,End,Register,1294.0,1,21.57
1977,End,Register,1089.0,1,18.15
1978,End,Register,1263.0,1,21.05
1982,End,Register,1113.0,1,18.55
1983,End,Register,1352.0,1,22.53
1985,End,Register,1268.0,1,21.13
1986,End,Register,1268.0,1,21.13
1990,End,Register,1293.0,1,21.55
1993,End,Register,1144.0,1,19.07
1996,End,Register,1285.0,1,21.42
1997,End,Register,1358.0,1,22.63
1999,End,Register,1215.0,1,20.25
2000,End,Register,1202.0,1,20.03
2004,End,Register,1340.0,1,22.33
2005,End,Register,1272.0,1,21.2
2006,End,Register,1219.0,1,20.32
2010,End,Register,1419.0,1,23.65
2012,End,Register,1363.0,1,22.72
2013,End,Register,1241.0,1,20.68
2015,End,Register,1407.0,1,23.45
2018,End,Register,1580.0,1,26.33
2020,End,Register,1358.0,1,22.63
2021,End,Register,1350.0,1,22.5
2024,End,Register,1298.0,1,21.63
2026,End,Register,1102.0,1,18.37
2027,End,Register,1135.0,1,18.92
2029,End,Register,1218.0,1,20.3
2030,End,Register,1256.0,1,20.93
2032,End,Register,972.0,1,16.2
2034,End,Register,973.0,1,16.22
2036,End,Register,1305.0,1,21.75
2037,End,Register,1507.0,1,25.12
2038,End,Register,1256.0,1,20.93
2039,End,Register,1318.0,1,21.97
2040,End,Register,1368.0,1,22.8
2041,End,Register,1370.0,1,22.83
2043,End,Register,1253.0,1,20.88
2044,End,Register,1364.0,1,22.73
2046,End,Register,1387.0,1,23.12
2047,End,Register,1264.0,1,21.07
2051,End,Register,1385.0,1,23.08
2053,End,Register,1219.0,1,20.32
2059,End,Register,1415.0,1,23.58
2060,End,Register,1271.0,1,21.18
2062,End,Register,1138.0,1,18.97
2064,End,Register,1211.0,1,20.18
2066,End,Register,1646.0,1,27.43
2067,End,Register,1401.0,1,23.35
2068,End,Register,1139.0,1,18.98
2069,End,Register,1359.0,1,22.65
2071,End,Register,1337.0,1,22.28
2072,End,Register,1357.0,1,22.62
2073,End,Register,1340.0,1,22.33
2074,End,Register,957.0,1,15.95
2076,End,Register,1213.0,1,20.22
2077,End,Register,1436.0,1,23.93
2078,End,Register,1250.0,1,20.83
2079,End,Register,1287.0,1,21.45
2081,End,Register,1122.0,1,18.7
2083,End,Register,1253.0,1,20.88
2085,End,Register,1131.0,1,18.85
2086,End,Register,1310.0,1,21.83
2091,End,Register,1100.0,1,18.33
2092,End,Register,1250.0,1,20.83
2094,End,Register,1166.0,1,19.43
2096,End,Register,1170.0,1,19.5
2097,End,Register,1357.0,1,22.62
2098,End,Register,1264.0,1,21.07
2099,End,Register,1192.0,1,19.87
2100,End,Register,1226.0,1,20.43
2102,End,Register,1428.0,1,23.8
2103,End,Register,1362.0,1,22.7
2105,End,Register,1355.0,1,22.58
2106,End,Register,1226.0,1,20.43
2112,End,Register,1182.0,1,19.7
2115,End,Register,1224.0,1,20.4
2116,End,Register,1273.0,1,21.22
2118,End,Register,1277.0,1,21.28
2123,End,Register,1325.0,1,22.08
2124,End,Register,1547.0,1,25.78
2125,End,Register,1264.0,1,21.07
2127,End,Register,1167.0,1,19.45
2129,End,Register,1331.0,1,22.18
2132,End,Register,1372.0,1,22.87
2134,End,Register,1352.0,1,22.53
2135,End,Register,1210.0,1,20.17
2138,End,Register,1349.0,1,22.48
2143,End,Register,1208.0,1,20.13
2144,End,Register,1407.0,1,23.45
2146,End,Register,1417.0,1,23.62
2150,End,Register,1195.0,1,19.92
2151,End,Register,1283.0,1,21.38
2153,End,Register,1283.0,1,21.38
2154,End,Register,1326.0,1,22.1
2156,End,Register,1335.0,1,22.25
2157,End,Register,1233.0,1,20.55
2158,End,Register,1318.0,1,21.97
2162,End,Register,1404.0,1,23.4
2163,End,Register,1275.0,1,21.25
2165,End,Register,1446.0,1,24.1
2166,End,Register,1300.0,1,21.67
2168,End,Register,1320.0,1,22.0
2170,End,Register,1504.0,1,25.07
2171,End,Register,1244.0,1,20.73
2176,End,Register,1360.0,1,22.67
2179,End,Register,1121.0,1,18.68
2180,End,Register,1327.0,1,22.12
2181,End,Register,1243.0,1,20.72
2183,End,Register,1402.0,1,23.37
2184,End,Register,1064.0,1,17.73
2185,End,Register,1205.0,1,20.08
2187,End,Register,1370.0,1,22.83
2188,End,Register,1309.0,1,21.82
2192,End,Register,1127.0,1,18.78
2193,End,Register,1303.0,1,21.72
2194,End,Register,1216.0,1,20.27
2195,End,Register,1268.0,1,21.13
2199,End,Register,1109.0,1,18.48
2203,End,Register,1108.0,1,18.47
2204,End,Register,1269.0,1,21.15
2206,End,Register,1207.0,1,20.12
2207,End,Register,1204.0,1,20.07
2208,End,Register,1268.0,1,21.13
2210,End,Register,1161.0,1,19.35
2213,End,Register,1273.0,1,21.22
2216,End,Register,1266.0,1,21.1
2217,End,Register,1318.0,1,21.97
2219,End,Register,1147.0,1,19.12
2220,End,Register,1185.0,1,19.75
2221,End,Register,1280.0,1,21.33
2224,End,Register,1414.0,1,23.57
2226,End,Register,1358.0,1,22.63
2227,End,Register,1285.0,1,21.42
2229,End,Register,1214.0,1,20.23
2230,End,Register,1170.0,1,19.5
2233,End,Register,1430.0,1,23.83
2238,End,Register,1198.0,1,19.97
2240,End,Register,1381.0,1,23.02
2243,End,Register,1201.0,1,20.02
2247,End,Register,1253.0,1,20.88
2251,End,Register,1180.0,1,19.67
2254,End,Register,1309.0,1,21.82
2255,End,Register,952.0,1,15.87
2256,End,Register,1171.0,1,19.52
2258,End,Register,1202.0,1,20.03
2259,End,Register,1203.0,1,20.05
2260,End,Register,1329.0,1,22.15
2261,End,Register,1300.0,1,21.67
2263,End,Register,1286.0,1,21.43
2264,End,Register,1160.0,1,19.33
2266,End,Register,1155.0,1,19.25
2268,End,Register,1246.0,1,20.77
2269,End,Register,1327.0,1,22.12
2275,End,Register,1240.0,1,20.67
2276,End,Register,1184.0,1,19.73
2277,End,Register,1340.0,1,22.33
2281,End,Register,1341.0,1,22.35
2286,End,Register,1375.0,1,22.92
2287,End,Register,1216.0,1,20.27
2290,End,Register,1270.0,1,21.17
2294,End,Register,1335.0,1,22.25
2295,End,Register,1273.0,1,21.22
2297,End,Register,1374.0,1,22.9
2300,End,Register,1259.0,1,20.98
2305,End,Register,1357.0,1,22.62
2307,End,Register,1415.0,1,23.58
2308,End,Register,1254.0,1,20.9
2313,End,Register,1385.0,1,23.08
2316,End,Register,1190.0,1,19.83
2317,End,Register,1152.0,1,19.2
2324,End,Register,1197.0,1,19.95
2329,End,Register,1204.0,1,20.07
2331,End,Register,1151.0,1,19.18
2335,End,Register,1270.0,1,21.17
2338,End,Register,1299.0,1,21.65
2339,End,Register,1448.0,1,24.13
2341,End,Register,1104.0,1,18.4
2342,End,Register,1367.0,1,22.78
2346,End,Register,1162.0,1,19.37
2348,End,Register,1350.0,1,22.5
2349,End,Register,1319.0,1,21.98
2350,End,Register,1208.0,1,20.13
2354,End,Register,1238.0,1,20.63
2358,End,Register,1151.0,1,19.18
2361,End,Register,1334.0,1,22.23
2362,End,Register,1190.0,1,19.83
2365,End,Register,55689.0,1,928.15
2366,End,Register,55513.0,1,925.22
2367,End,Register,55341.0,1,922.35
2371,End,Register,55344.0,1,922.4
2372,End,Register,55747.0,1,929.12
2373,End,Register,55234.0,1,920.57
2375,End,Register,55324.0,1,922.07
2376,End,Register,55339.0,1,922.32
2378,End,Register,1131.0,1,18.85
2379,End,Register,1112.0,1,18.53
2380,End,Register,1146.0,1,19.1
2381,End,Register,1270.0,1,21.17
2382,End,Register,1207.0,1,20.12
2383,End,Register,1136.0,1,18.93
2384,End,Register,1279.0,1,21.32
2385,End,Register,1115.0,1,18.58
2391,End,Register,1175.0,1,19.58
2394,End,Register,1428.0,1,23.8
2397,End,Register,1242.0,1,20.7
2400,End,Register,1346.0,1,22.43
2403,End,Register,1385.0,1,23.08
2404,End,Register,1240.0,1,20.67
2405,End,Register,1302.0,1,21.7
2407,End,Register,1099.0,1,18.32
2412,End,Register,1184.0,1,19.73
2413,End,Register,1259.0,1,20.98
2418,End,Register,1232.0,1,20.53
2419,End,Register,1308.0,1,21.8
2420,End,Register,1148.0,1,19.13
2421,End,Register,1512.0,1,25.2
2422,End,Register,1456.0,1,24.27
2423,End,Register,1436.0,1,23.93
2424,End,Register,1339.0,1,22.32
2427,End,Register,1295.0,1,21.58
2428,End,Register,1239.0,1,20.65
2429,End,Register,1307.0,1,21.78
2431,End,Register,1216.0,1,20.27
2433,End,Register,1314.0,1,21.9
2436,End,Register,1256.0,1,20.93
2437,End,Register,1504.0,1,25.07
2438,End,Register,1230.0,1,20.5
2440,End,Register,1138.0,1,18.97
2441,End,Register,1189.0,1,19.82
2442,End,Register,1429.0,1,23.82
2443,End,Register,1197.0,1,19.95
2447,End,Register,1179.0,1,19.65
2449,End,Register,1408.0,1,23.47
2453,End,Register,1216.0,1,20.27
2454,End,Register,1240.0,1,20.67
2456,End,Register,1243.0,1,20.72
2457,End,Register,1128.0,1,18.8
2458,End,Register,1356.0,1,22.6
2461,End,Register,1265.0,1,21.08
2463,End,Register,1296.0,1,21.6
2467,End,Register,1248.0,1,20.8
2468,End,Register,1254.0,1,20.9
2469,End,Register,1394.0,1,23.23
2470,End,Register,1180.0,1,19.67
2475,End,Register,1293.0,1,21.55
2477,End,Register,1286.0,1,21.43
2480,End,Register,1437.0,1,23.95
2481,End,Register,1199.0,1,19.98
2485,End,Register,1292.0,1,21.53
2488,End,Register,1272.0,1,21.2
2490,End,Register,1162.0,1,19.37
2491,End,Register,1156.0,1,19.27
2493,End,Register,1099.0,1,18.32
2494,End,Register,1175.0,1,19.58
2495,End,Register,1316.0,1,21.93
2496,End,Register,1211.0,1,20.18
2499,End,Register,1349.0,1,22.48
2503,End,Register,1362.0,1,22.7
2505,End,Register,1193.0,1,19.88
2507,End,Register,1271.0,1,21.18
2510,End,Register,1531.0,1,25.52
2513,End,Register,1368.0,1,22.8
2518,End,Register,1431.0,1,23.85
2524,End,Register,1314.0,1,21.9
2525,End,Register,1292.0,1,21.53
2526,End,Register,1199.0,1,19.98
2527,End,Register,1542.0,1,25.7
2528,End,Register,1277.0,1,21.28
2529,End,Register,1257.0,1,20.95
2530,End,Register,1300.0,1,21.67
2531,End,Register,1217.0,1,20.28
2534,End,Register,1326.0,1,22.1
2535,End,Register,1258.0,1,20.97
2537,End,Register,1051.0,1,17.52
2539,End,Register,1202.0,1,20.03
2540,End,Register,1382.0,1,23.03
2541,End,Register,1076.0,1,17.93
2546,End,Register,1366.0,1,22.77
2547,End,Register,1164.0,1,19.4
2550,End,Register,1244.0,1,20.73
2554,End,Register,1373.0,1,22.88
2556,End,Register,1320.0,1,22.0
2559,End,Register,1518.0,1,25.3
2561,End,Register,1052.0,1,17.53
2563,End,Register,1252.0,1,20.87
2564,End,Register,1228.0,1,20.47
2565,End,Register,1304.0,1,21.73
2571,End,Register,1267.0,1,21.12
2579,End,Register,1277.0,1,21.28
2585,End,Register,1468.0,1,24.47
2587,End,Register,1118.0,1,18.63
2588,End,Register,1275.0,1,21.25
2590,End,Register,1246.0,1,20.77
2591,End,Register,1152.0,1,19.2
2592,End,Register,1060.0,1,17.67
2593,End,Register,1520.0,1,25.33
2595,End,Register,1447.0,1,24.12
2596,End,Register,1429.0,1,23.82
2598,End,Register,1312.0,1,21.87
2599,End,Register,1439.0,1,23.98
2601,End,Register,1240.0,1,20.67
2604,End,Register,1384.0,1,23.07
2605,End,Register,1276.0,1,21.27
2606,End,Register,1460.0,1,24.33
2607,End,Register,1187.0,1,19.78
2610,End,Register,1317.0,1,21.95
2611,End,Register,1248.0,1,20.8
2612,End,Register,1121.0,1,18.68
2613,End,Register,1086.0,1,18.1
2615,End,Register,1256.0,1,20.93
2617,End,Register,1386.0,1,23.1
2623,End,Register,1341.0,1,22.35
2625,End,Register,1065.0,1,17.75
2627,End,Register,1242.0,1,20.7
2629,End,Register,1374.0,1,22.9
2631,End,Register,1212.0,1,20.2
2632,End,Register,1141.0,1,19.02
